,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lf
1281,248086,24,186,76,1,3,2,77,60,57,60,26,57,61,60,59,60,56,60,55,41,55,61,71,81,71,56,56,62,73,53,66,59,37,19,59,55,54,44,22,25,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,62
1282,250786,20,178,73,0,3,2,79,35,49,59,59,58,58,33,52,52,32,62,40,41,46,56,78,80,72,56,46,34,83,55,57,36,57,58,50,40,45,45,56,63,61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56
1283,251048,22,179,74,1,2,3,76,55,56,62,21,54,60,57,35,61,50,60,42,32,50,63,80,72,72,53,76,62,57,63,61,44,26,17,61,58,54,57,20,21,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
1284,251073,19,173,70,1,3,3,70,59,58,62,40,54,61,59,48,60,56,62,48,43,57,61,77,65,72,58,68,66,42,73,46,55,52,43,48,57,57,49,41,34,38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1285,251197,25,173,67,0,3,2,73,59,57,63,24,48,65,58,29,61,51,66,51,52,38,61,75,72,58,46,72,64,42,60,49,58,34,18,62,60,62,61,18,29,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62
1286,251548,20,168,68,0,3,3,83,49,53,62,55,59,55,45,47,54,48,58,54,46,47,58,83,83,86,54,89,56,64,68,55,49,56,56,56,55,44,57,56,55,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59
1287,252278,25,180,73,1,3,2,69,60,55,64,33,63,51,62,56,60,60,63,55,53,56,65,68,70,72,63,65,56,66,69,60,58,62,24,62,51,61,60,33,32,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
1288,252379,20,188,80,1,4,2,76,48,58,59,57,66,61,43,48,65,47,60,58,35,59,58,73,79,62,51,51,54,60,57,66,49,80,57,55,49,49,58,56,60,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,58
1289,252470,18,175,68,1,3,3,85,51,57,65,33,46,57,50,39,59,60,62,62,56,54,64,88,83,86,52,71,59,56,51,43,41,44,30,53,57,57,59,32,35,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1290,252715,23,185,78,1,3,3,73,61,53,62,27,60,52,61,54,55,56,63,54,46,47,63,72,74,61,60,60,68,49,59,70,58,38,19,62,54,58,60,25,28,22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,61
1291,253095,19,185,70,0,3,2,70,40,55,60,60,63,61,36,56,55,28,63,56,37,52,57,68,72,66,53,62,50,66,58,65,41,62,60,61,53,32,52,58,62,59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57
1292,254636,21,170,63,0,2,3,84,47,55,63,53,54,58,48,47,59,43,60,44,32,50,61,85,83,81,55,79,50,59,63,48,43,56,54,57,55,37,53,56,52,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,61
1293,257051,20,181,74,0,3,2,75,57,56,64,47,55,60,60,43,58,58,63,58,41,54,67,76,74,66,58,71,61,51,55,57,49,51,48,54,53,54,55,40,53,52,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62
1294,257153,18,175,65,1,3,3,81,59,51,63,29,45,51,60,48,56,58,64,57,38,44,59,83,79,80,62,54,57,34,50,41,59,49,23,61,47,55,53,30,28,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1295,258227,20,170,65,1,3,2,75,58,51,65,23,46,52,57,42,53,52,66,47,43,36,63,73,76,72,56,74,69,52,58,42,53,39,24,64,60,51,48,19,20,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62
1296,258867,22,181,70,1,4,3,79,57,52,63,32,53,55,60,42,53,47,63,54,44,49,65,77,80,63,48,68,59,45,58,56,50,39,29,67,53,50,54,30,34,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62
1297,259014,25,176,67,1,2,2,71,50,67,61,50,60,58,47,56,72,59,57,59,56,76,62,69,73,66,62,77,60,67,59,58,40,64,40,51,65,61,70,43,59,62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1298,259237,19,179,68,0,3,3,73,48,65,64,27,44,68,44,42,63,51,66,63,56,66,61,75,71,74,55,66,55,59,40,44,46,46,29,59,66,48,55,27,24,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
1299,259401,18,178,73,1,3,3,82,54,54,69,44,54,48,55,46,58,53,72,52,53,56,67,84,80,73,52,65,64,53,40,66,43,44,33,52,51,60,60,52,40,49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,62
1300,259615,21,180,84,0,3,3,73,61,58,67,39,59,65,61,55,55,45,71,68,55,49,64,73,73,67,54,74,64,60,67,66,62,30,55,60,60,68,54,45,24,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,64
1301,259641,19,169,67,0,2,2,86,58,55,61,47,60,62,57,36,52,64,64,62,64,50,55,84,87,75,47,73,65,63,74,58,58,49,48,55,55,45,47,33,67,34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61
1302,259767,20,178,67,1,4,3,82,22,49,61,54,59,50,20,39,59,29,60,40,20,52,59,83,82,80,50,59,23,48,78,59,16,40,48,50,39,28,47,54,60,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54
1303,260092,20,180,77,1,3,3,68,62,60,62,29,53,62,65,40,60,55,65,61,55,55,61,68,68,62,44,65,63,55,68,55,55,29,25,60,62,58,55,23,32,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,62
1304,260217,20,168,72,1,3,2,83,54,55,67,50,51,56,60,34,59,45,66,46,38,54,62,85,82,91,52,93,55,40,53,54,46,46,47,46,52,50,49,53,54,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,62
1305,260562,18,176,70,1,3,2,66,59,58,63,27,46,62,61,39,62,52,64,47,42,60,63,67,65,66,58,63,62,41,52,48,53,33,22,59,54,59,53,29,25,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62
1306,260600,19,176,65,1,3,3,84,53,54,65,39,39,60,57,38,56,51,65,54,53,42,63,86,82,81,52,78,50,47,53,33,48,35,44,55,54,49,48,35,40,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1307,260716,23,183,79,1,3,2,70,61,47,62,19,60,30,63,56,60,55,65,44,30,40,60,72,68,64,60,66,63,60,60,70,55,35,11,60,53,58,47,17,13,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,59
1308,260800,30,170,67,1,4,4,70,56,56,65,36,63,55,55,55,60,55,67,68,55,45,65,68,72,71,57,63,65,55,68,65,49,55,21,61,55,61,50,33,42,41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62
1309,261768,19,185,74,0,2,2,62,33,49,57,63,65,56,33,54,52,35,64,39,31,50,47,69,56,62,60,56,32,62,65,68,28,58,63,40,45,49,46,59,67,70,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,52
1310,262380,23,180,60,0,3,2,61,52,58,62,58,57,63,51,56,62,39,62,55,54,47,64,64,58,59,60,69,62,52,59,57,49,56,60,56,54,46,54,55,60,56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59
1311,262942,21,182,76,0,5,2,74,59,61,62,47,65,62,58,56,63,52,63,54,55,60,61,71,76,66,56,63,67,70,71,68,56,49,48,58,60,56,57,42,48,46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
1312,263094,24,184,72,0,3,3,78,62,54,63,28,55,58,65,41,55,48,66,55,36,48,63,76,79,64,52,62,71,40,65,58,52,38,28,56,58,52,49,25,25,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
1313,263189,23,180,70,0,3,2,71,62,65,62,35,58,66,58,48,65,63,62,73,72,64,60,70,72,75,48,69,71,68,61,56,66,59,30,57,63,56,60,34,35,35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,62
1314,263228,20,174,70,1,4,2,72,60,52,68,30,51,56,60,39,55,57,68,49,42,44,69,71,72,73,55,74,62,55,60,48,61,44,28,54,53,60,53,24,33,37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62
1315,263307,21,176,72,0,2,2,71,31,44,60,61,61,52,27,58,56,20,56,29,28,25,58,74,69,80,53,77,38,55,61,60,33,65,59,42,39,30,48,59,64,64,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,52
1316,263378,23,175,69,1,3,2,67,60,53,63,21,43,53,59,40,66,50,61,36,33,31,65,65,68,58,63,75,64,43,49,46,59,29,16,64,56,53,64,18,20,21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62
1317,263661,23,187,73,0,2,3,75,56,53,66,26,48,56,56,46,56,48,68,49,36,46,65,76,74,72,53,58,62,55,56,48,52,36,24,58,56,50,55,26,22,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62
1318,263953,18,167,71,1,2,3,75,55,55,65,28,47,61,55,37,56,47,67,52,42,50,65,84,67,63,51,68,59,48,48,50,50,38,23,56,55,60,57,22,31,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,62
1319,264090,22,175,70,1,3,3,77,55,55,68,32,44,54,57,30,58,41,68,61,45,54,66,80,75,80,53,74,54,40,58,33,54,54,22,55,54,53,65,19,52,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1320,264239,19,180,70,0,3,2,75,42,52,57,57,56,59,39,53,56,39,60,51,35,42,50,74,75,68,57,70,50,65,68,49,39,54,58,57,49,44,45,58,57,57,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,56
1321,264572,21,175,71,0,3,3,71,56,60,61,48,56,62,55,44,61,53,62,54,61,55,61,71,71,65,55,65,55,55,60,55,58,55,48,61,62,60,55,55,42,48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1322,200936,29,178,83,0,3,2,74,41,52,58,57,66,56,46,57,55,17,56,49,45,49,57,73,75,63,54,70,53,63,71,68,24,55,56,33,45,45,57,57,58,57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53
1323,201491,32,180,76,0,3,2,58,52,56,57,60,63,60,49,58,59,37,55,62,53,57,57,55,61,64,56,61,62,69,64,62,55,61,60,53,45,45,52,61,59,58,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55
1324,210149,30,182,72,1,3,2,66,58,47,61,24,73,48,59,64,56,63,63,40,23,43,61,68,65,64,53,46,64,85,72,79,53,56,12,56,41,49,51,12,27,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58
1325,215685,28,178,70,1,3,3,75,55,58,62,53,63,56,57,50,62,48,60,54,48,56,60,74,75,74,58,72,58,60,65,60,50,68,50,56,58,50,58,52,57,54,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1326,222188,31,171,66,1,4,3,79,52,57,60,51,47,64,49,42,57,48,60,52,46,53,58,74,83,78,54,57,60,36,62,38,52,53,51,49,59,59,51,54,49,53,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60
1327,223941,25,180,70,0,2,2,79,43,49,62,55,64,56,42,45,52,39,60,41,40,44,58,79,79,82,53,76,45,54,66,70,43,47,50,52,47,34,50,57,60,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57
1328,224602,28,176,73,1,3,2,72,37,53,59,60,63,53,28,62,57,29,54,43,31,54,60,73,72,75,56,62,58,64,64,62,32,65,58,54,52,39,58,63,58,56,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,55
1329,225716,34,178,68,0,3,2,67,56,59,60,53,63,66,57,49,56,52,59,44,60,62,61,66,68,68,58,56,58,70,65,58,54,69,57,55,58,58,62,55,50,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1330,228767,23,172,61,1,3,2,69,42,59,68,48,50,57,42,35,63,39,69,53,43,59,64,68,69,81,57,76,34,60,53,47,46,49,49,56,61,48,53,44,54,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1331,231033,25,178,75,0,2,2,72,40,54,58,58,61,57,35,54,56,36,57,54,54,54,55,70,73,70,57,64,45,60,64,62,44,56,57,52,46,42,56,58,59,58,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55
1332,233950,24,180,76,1,3,3,73,57,56,62,35,64,57,58,52,58,54,62,56,53,49,59,73,73,73,56,67,57,67,66,65,55,58,25,57,55,62,54,44,30,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1333,239480,22,177,73,0,3,2,77,38,54,61,54,56,61,37,38,58,30,60,46,25,44,55,82,73,81,59,79,41,80,58,50,36,62,58,49,55,37,41,54,58,54,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,58
1334,240472,24,185,73,0,3,2,66,30,47,55,61,63,50,21,62,54,35,50,39,36,52,58,67,66,65,60,57,43,72,61,68,33,51,58,39,31,28,58,62,61,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,49
1335,241382,20,178,67,1,3,2,68,59,53,64,25,56,53,62,56,58,43,64,65,47,44,66,70,66,63,57,70,58,67,51,58,58,55,20,63,51,55,50,23,22,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,61
1336,241397,22,181,78,0,2,3,74,53,57,61,54,66,57,52,47,59,43,60,56,49,56,57,75,74,74,54,71,59,64,72,65,52,60,53,53,54,52,56,54,57,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59
1337,241475,26,183,63,1,3,3,77,60,54,62,42,57,54,61,43,57,52,62,49,40,55,62,78,76,66,48,68,67,49,62,56,52,56,39,65,55,54,53,46,38,44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1338,241875,21,173,70,0,3,3,70,52,57,64,31,45,57,54,45,58,57,64,48,50,54,62,75,65,80,53,73,54,44,46,48,41,37,19,56,60,69,53,22,38,43,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1339,242609,26,163,59,1,3,3,69,57,54,65,30,42,49,62,51,58,59,61,62,43,53,59,77,62,92,62,92,50,53,59,31,54,45,27,59,51,56,49,23,32,30,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,61
1340,243056,21,175,63,0,2,2,66,36,57,62,57,58,62,38,49,56,32,64,62,63,52,57,73,60,71,57,79,30,78,59,52,31,69,58,45,53,55,45,56,60,57,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,56
1341,244765,21,168,60,1,3,3,72,54,55,66,36,42,56,55,35,57,43,64,52,43,53,62,73,72,83,54,90,56,60,54,32,53,45,30,60,54,49,62,42,34,40,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61
1342,245174,22,177,77,1,3,2,72,62,45,62,18,46,38,67,57,51,52,63,55,41,35,62,76,69,68,51,62,64,67,55,44,56,33,14,60,45,50,50,16,12,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,59
1343,247001,22,185,88,0,3,3,76,54,56,62,53,60,60,53,53,57,41,63,57,50,53,59,76,76,71,54,65,58,62,62,62,55,51,53,53,55,54,56,50,56,54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60
1344,247237,20,186,76,0,2,3,77,35,49,62,54,68,57,32,55,54,35,63,59,28,43,58,80,74,73,57,70,40,63,70,70,28,62,52,55,41,42,53,52,57,53,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56
1345,247286,23,183,76,1,3,3,77,53,58,63,24,54,58,53,36,60,45,62,63,60,54,62,75,78,76,58,69,59,33,65,56,49,40,22,56,58,53,56,23,24,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,61
1346,247343,20,182,75,1,3,3,73,58,52,62,33,61,60,59,63,56,55,62,50,44,35,60,75,71,69,58,67,59,58,51,66,54,60,32,60,54,59,62,25,34,29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1347,247836,20,178,70,0,3,2,79,30,51,57,54,63,55,32,44,57,29,55,45,32,53,54,79,79,80,46,67,23,64,77,62,29,50,50,42,42,38,52,53,59,56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53
1348,248050,19,168,55,0,3,2,73,47,55,62,55,45,58,45,46,57,39,60,54,41,54,60,73,73,80,53,81,51,53,62,34,46,49,54,56,55,43,53,56,57,54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
1349,248118,19,177,71,1,3,3,75,52,58,64,37,48,59,51,46,61,42,63,59,52,53,62,81,70,73,55,79,55,56,63,41,53,47,35,55,58,49,56,37,38,32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1350,250724,21,182,70,1,2,3,74,61,58,60,29,56,58,63,46,62,65,61,60,47,58,61,73,75,65,47,65,65,55,67,58,53,35,17,58,54,66,51,27,31,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1351,251054,22,181,77,0,3,2,76,56,54,61,25,60,56,57,55,59,47,63,33,25,51,61,75,77,65,53,63,62,76,62,70,47,29,19,57,57,64,44,19,26,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1352,251646,25,179,80,1,2,3,78,52,58,66,37,61,54,50,43,60,54,68,58,51,60,64,79,78,72,47,79,65,43,40,82,44,41,32,49,61,53,58,35,38,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
1353,251848,22,177,74,1,3,3,71,58,56,64,18,56,60,61,56,60,46,61,44,26,48,62,72,70,90,57,72,63,76,61,62,51,29,11,60,61,56,49,12,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
1354,251889,20,170,69,0,2,2,71,37,50,56,56,59,61,35,43,50,33,52,46,49,42,53,72,70,68,55,82,39,79,72,52,36,53,56,51,48,39,52,58,59,56,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,53
1355,252794,20,175,68,0,3,3,74,55,57,69,43,50,57,53,40,56,53,68,62,51,55,69,77,71,77,54,75,67,50,60,48,50,43,34,49,60,56,66,45,49,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1356,253774,20,165,60,1,3,2,64,57,62,63,35,41,61,56,35,60,51,60,64,62,63,65,61,66,71,58,74,61,48,56,33,57,39,31,59,64,57,58,47,30,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61
1357,253996,20,187,74,1,3,2,77,59,55,64,38,65,54,60,49,56,55,61,63,57,49,62,78,76,78,64,73,59,70,67,64,57,66,25,60,55,54,59,39,40,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,62
1358,254246,18,178,73,1,4,2,72,54,51,67,24,44,55,62,35,57,38,70,35,39,34,68,72,72,63,42,70,60,40,34,56,31,27,23,61,58,64,58,22,24,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1359,254905,20,175,65,0,3,3,73,60,53,63,32,51,60,62,45,52,54,60,56,50,41,63,74,73,72,56,78,64,41,54,55,55,39,20,57,55,64,56,30,36,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1360,255339,18,170,66,1,4,4,81,56,51,69,29,41,46,58,39,59,37,71,48,46,41,63,84,78,90,58,81,60,70,50,34,52,40,27,55,50,53,53,27,30,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63
1361,255829,20,168,66,1,4,3,73,57,58,63,23,56,60,58,38,60,48,62,56,55,55,60,76,70,78,46,83,56,78,60,63,60,28,23,56,58,47,58,21,21,22,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61
1362,256510,19,193,70,0,2,2,61,26,47,47,60,61,49,20,53,56,27,36,40,23,44,58,63,60,42,65,66,35,68,67,59,26,55,63,31,37,33,47,56,64,58,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,45
1363,257031,21,173,66,1,3,2,69,56,56,63,55,62,61,57,61,60,38,63,37,29,54,61,71,68,71,53,80,55,72,70,62,54,48,46,59,58,68,56,57,57,56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1364,257194,20,180,79,0,3,2,69,51,60,64,38,51,53,51,43,63,50,65,51,51,63,65,68,69,60,60,62,59,56,34,61,39,44,35,49,65,60,63,40,36,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1365,257611,20,172,70,0,4,4,76,59,55,66,30,48,60,58,43,51,61,66,59,46,53,63,77,76,77,52,76,69,47,61,48,55,34,22,51,58,54,60,27,33,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1366,257722,25,181,76,0,3,2,65,36,51,44,59,66,53,31,43,57,37,33,38,33,50,48,63,66,65,67,55,45,59,69,70,34,52,56,47,46,35,51,61,63,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48
1367,258468,20,170,66,0,2,2,71,41,46,63,57,50,57,44,48,46,32,62,41,32,40,60,73,69,75,58,82,41,59,64,40,33,56,54,55,43,38,42,54,64,61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56
1368,259114,21,185,81,1,3,3,67,60,50,62,23,60,33,60,59,59,54,68,55,38,44,62,66,68,54,59,48,60,56,58,74,60,29,19,57,57,61,46,19,20,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,59
1369,259178,21,184,75,0,3,3,77,57,58,61,36,52,69,57,43,58,52,61,47,42,54,62,74,79,70,48,58,64,41,52,57,53,44,35,52,57,56,59,40,28,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
1370,259620,21,190,82,1,3,2,57,62,46,56,32,65,29,66,66,57,52,56,36,34,33,60,54,59,50,52,46,58,64,63,69,61,56,28,63,58,62,57,30,26,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,56
1371,259634,21,173,75,0,3,2,69,29,46,57,57,56,59,28,41,52,26,58,39,29,39,54,68,70,61,57,64,31,64,63,53,22,55,58,51,33,42,43,55,62,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52
1372,259877,20,172,68,1,3,4,71,54,58,61,38,52,61,55,41,61,49,65,48,45,57,57,70,72,61,51,67,57,45,66,50,50,40,33,55,55,59,55,44,35,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1373,260508,26,178,64,1,4,3,66,64,59,61,44,66,56,60,61,63,45,61,51,67,59,62,67,65,63,51,67,70,59,65,70,72,59,42,63,53,58,58,40,45,43,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1374,262057,17,170,67,0,3,3,72,58,53,64,48,51,58,55,45,55,55,65,53,45,38,62,74,70,67,55,63,65,42,51,58,57,35,45,60,57,61,62,45,55,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61
1375,262226,21,183,70,0,2,4,75,56,54,65,33,64,54,58,35,59,49,67,51,42,47,66,74,75,72,48,70,59,58,68,72,53,40,36,52,53,53,48,42,23,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1376,262283,17,169,62,1,3,2,68,43,60,65,40,45,52,44,33,66,46,65,46,50,63,65,73,63,73,56,68,44,55,54,39,34,44,29,57,62,50,55,41,46,49,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60
1377,262356,24,169,68,1,3,3,60,62,53,69,19,39,67,64,28,56,53,73,63,45,42,69,56,63,52,48,86,62,46,34,43,59,33,20,65,41,65,63,22,14,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62
1378,262787,21,180,73,1,2,2,82,53,56,63,32,51,60,55,44,60,53,64,51,40,51,62,83,82,71,41,72,60,61,51,58,40,31,23,54,54,54,54,32,35,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
1379,263404,18,178,76,1,3,2,86,51,52,67,29,47,52,51,29,58,50,70,56,39,47,62,88,84,71,61,70,57,63,60,46,49,27,50,47,46,47,59,21,27,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,61
1380,263449,22,178,76,1,3,2,72,60,48,60,20,59,53,62,54,55,49,58,36,31,33,61,69,74,63,57,67,64,66,54,66,56,44,17,59,47,59,54,17,15,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,59
1381,263921,19,178,68,1,3,3,73,61,51,65,28,45,57,59,38,57,52,67,47,42,39,64,71,74,74,48,70,64,47,55,45,66,32,22,59,45,55,53,24,32,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1382,208559,25,190,76,0,3,3,72,58,48,57,36,68,42,61,64,53,53,56,47,41,40,58,69,75,58,56,61,59,85,64,72,54,61,32,58,51,55,53,36,32,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,57
1383,218585,26,180,74,0,2,3,63,40,56,55,56,62,57,32,56,55,43,52,63,49,56,53,62,64,66,53,61,48,68,70,60,44,54,58,57,58,42,61,54,58,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53
1384,225237,23,176,77,1,3,2,65,56,60,62,44,60,54,58,42,64,55,60,57,47,62,64,67,64,70,57,66,56,67,66,60,56,49,34,58,63,46,62,56,43,37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
1385,225251,25,188,75,0,3,2,70,54,55,59,48,62,57,53,47,58,43,58,53,38,53,59,71,69,60,54,72,60,66,70,60,53,57,49,56,56,52,49,46,49,54,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,58
