,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rm
2141,228794,28,173,72,0,3,3,63.0,54.0,58.0,60.0,54.0,58.0,60,51,56,58,51,60,61,35,57,61,64,62,60,55,56,55,69,33,68,55,61,55,60,60,63,57,52,55,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2142,228795,30,176,76,1,3,2,72.0,59.0,49.0,58.0,20.0,64.0,46,60,58,57,53,58,38,35,45,54,71,73,69,53,67,62,79,52,70,56,60,12,57,49,64,55,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
2143,229192,23,175,65,1,3,2,77.0,55.0,42.0,62.0,30.0,59.0,36,59,52,50,40,58,33,30,28,62,76,78,78,55,81,54,59,63,68,51,33,23,61,49,54,55,35,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
2144,238904,21,177,69,1,2,2,69.0,51.0,55.0,61.0,34.0,49.0,48,54,35,60,48,61,51,39,53,62,71,68,60,51,74,52,71,53,47,47,43,24,52,59,47,55,43,28,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2145,240544,22,181,80,1,3,2,74.0,45.0,60.0,62.0,49.0,59.0,54,46,43,67,44,62,53,45,63,63,73,75,66,50,65,51,62,57,66,35,44,40,55,58,51,63,56,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2146,241414,21,176,73,1,3,2,68.0,54.0,55.0,58.0,34.0,52.0,57,57,32,57,36,58,47,38,55,59,66,69,55,46,70,52,42,56,54,53,43,23,56,56,48,55,41,36,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2147,242906,24,173,77,1,3,3,66.0,53.0,53.0,67.0,57.0,50.0,60,50,50,52,48,71,51,51,44,63,63,69,66,60,72,66,45,34,65,47,34,59,48,53,55,53,51,62,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2148,242961,20,170,65,1,3,3,72.0,46.0,56.0,63.0,39.0,38.0,55,42,55,60,40,62,50,44,52,57,74,70,81,55,83,55,39,49,32,44,39,40,58,55,54,53,30,41,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2149,243088,25,178,75,1,3,2,75.0,56.0,52.0,59.0,52.0,67.0,53,52,62,54,56,56,52,42,50,57,73,76,75,63,68,64,63,66,72,56,58,46,58,53,52,57,47,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2150,243824,25,174,70,1,3,2,66.0,43.0,56.0,63.0,52.0,62.0,53,31,52,63,33,63,40,42,58,62,67,66,65,50,75,56,59,65,62,57,59,43,55,55,43,58,49,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2151,243910,20,179,80,1,3,3,70.0,53.0,54.0,61.0,21.0,46.0,51,54,27,57,40,60,52,45,55,59,73,68,68,54,70,58,46,64,42,51,34,18,57,53,44,56,15,27,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2152,244550,19,174,71,1,2,2,70.0,50.0,56.0,60.0,42.0,47.0,52,48,47,61,41,59,35,45,61,60,73,67,61,59,89,58,59,59,36,48,58,37,56,57,47,46,48,37,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2153,246154,20,176,61,0,3,2,80.0,52.0,53.0,60.0,49.0,46.0,59,52,42,59,47,59,41,40,48,57,82,79,76,54,72,54,44,59,45,51,34,57,51,47,54,39,45,52,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2154,248315,24,168,62,1,4,3,79.0,47.0,55.0,62.0,27.0,48.0,57,46,39,55,50,59,62,51,44,58,81,78,87,48,89,49,54,65,41,46,42,26,53,59,44,54,25,28,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2155,248339,26,173,70,1,3,3,69.0,51.0,58.0,63.0,32.0,52.0,57,56,39,61,37,64,47,54,60,61,69,69,72,53,76,50,57,58,51,44,48,28,51,58,53,51,30,33,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2156,251219,18,177,62,0,3,3,72.0,51.0,54.0,60.0,33.0,44.0,57,54,37,54,44,59,52,51,50,57,71,72,76,50,74,48,33,63,39,49,37,33,52,54,53,52,32,34,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2157,252540,20,177,74,1,4,2,66.0,48.0,54.0,66.0,36.0,50.0,42,43,35,58,55,66,63,35,55,64,65,66,73,63,73,58,53,39,57,49,45,21,47,60,48,50,39,40,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2158,253055,22,176,71,0,4,3,69.0,53.0,53.0,62.0,24.0,43.0,57,52,39,57,48,64,44,41,46,61,68,69,62,55,75,59,49,39,49,50,31,22,52,54,54,46,22,24,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2159,253440,20,171,60,0,3,3,83.0,54.0,49.0,61.0,29.0,51.0,48,56,47,52,45,61,49,51,41,57,82,83,73,53,77,55,57,61,46,51,51,24,55,50,45,49,32,25,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2160,255033,22,181,79,1,2,2,67.0,36.0,47.0,55.0,56.0,63.0,49,36,49,57,29,54,32,25,43,54,66,67,63,55,67,39,69,62,68,36,49,56,40,38,31,48,54,60,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54
2161,255440,19,179,67,1,4,2,70.0,61.0,60.0,54.0,25.0,55.0,62,62,59,63,59,48,60,53,64,58,68,71,63,52,68,62,74,39,62,60,55,21,57,53,58,53,22,22,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2162,255720,21,178,73,1,3,2,67.0,35.0,50.0,53.0,55.0,59.0,53,33,55,60,43,45,40,36,42,60,70,65,69,52,57,38,57,65,64,36,40,57,32,39,31,40,56,53,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54
2163,255850,19,176,70,1,3,2,76.0,43.0,56.0,57.0,51.0,66.0,69,39,49,56,33,53,50,41,55,58,79,74,70,50,69,55,70,65,67,42,63,46,49,48,31,47,49,55,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2164,257672,24,184,78,1,3,3,70.0,53.0,56.0,57.0,49.0,61.0,61,55,61,56,44,55,60,41,55,56,79,63,66,55,63,58,73,71,58,45,53,48,56,56,59,55,43,52,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2165,257745,29,187,81,1,3,2,66.0,53.0,53.0,61.0,30.0,69.0,66,48,44,48,41,67,47,38,40,53,67,66,61,62,60,63,77,66,80,62,43,46,39,63,43,47,32,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2166,258261,27,172,66,1,3,2,74.0,52.0,58.0,59.0,52.0,46.0,64,49,48,64,31,55,41,36,59,60,78,70,74,47,81,60,59,51,41,59,47,54,45,50,46,42,52,52,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2167,258947,19,184,80,0,3,2,65.0,57.0,53.0,57.0,43.0,63.0,46,58,61,59,51,56,45,38,55,59,65,65,51,62,66,56,70,56,71,55,50,35,56,55,63,53,42,45,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59
2168,259726,22,170,65,1,3,2,54.0,57.0,58.0,60.0,54.0,49.0,60,61,51,60,41,60,50,38,58,62,56,53,60,47,59,55,76,58,48,54,35,50,59,57,50,55,52,58,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2169,259996,28,172,74,1,3,2,76.0,45.0,52.0,58.0,55.0,59.0,49,45,41,56,51,59,43,39,55,57,74,78,60,41,76,54,58,65,59,33,54,54,56,52,45,54,56,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2170,260431,22,175,72,1,3,2,66.0,56.0,55.0,60.0,41.0,55.0,57,58,53,60,46,58,51,44,56,61,68,65,65,56,69,54,60,43,62,59,50,30,54,48,45,55,37,46,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2171,260897,19,170,65,0,2,2,71.0,48.0,54.0,64.0,33.0,43.0,57,48,47,55,45,67,52,41,49,63,74,68,56,44,87,54,48,53,39,42,39,26,43,57,62,48,27,34,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2172,261335,18,175,62,1,3,3,72.0,43.0,55.0,60.0,55.0,50.0,58,55,37,57,27,64,29,30,57,57,74,70,66,45,70,35,56,53,50,31,46,57,44,58,38,43,56,59,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2173,261528,19,182,75,1,3,2,67.0,50.0,53.0,64.0,26.0,53.0,53,50,42,56,45,64,53,48,51,67,70,65,68,51,67,55,49,50,59,47,41,22,53,52,49,56,27,25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2174,261551,20,175,63,1,2,2,67.0,52.0,58.0,60.0,54.0,47.0,60,55,49,60,33,60,35,32,55,62,65,69,59,60,70,55,62,57,40,50,49,60,55,65,39,43,45,60,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2175,261745,19,183,75,0,3,2,68.0,59.0,48.0,64.0,22.0,58.0,55,59,48,42,63,65,57,43,40,66,65,70,67,51,64,67,53,59,63,54,43,20,55,56,56,52,18,21,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60
2176,262024,18,162,49,1,3,3,70.0,47.0,55.0,69.0,53.0,39.0,56,43,46,58,46,68,52,51,53,66,73,68,88,43,96,48,72,48,23,53,61,53,46,51,48,47,48,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2177,262669,20,174,74,1,3,2,71.0,38.0,58.0,58.0,49.0,54.0,50,37,43,65,29,52,42,40,62,60,73,69,81,59,79,36,53,74,46,42,51,53,48,60,41,39,41,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2178,263241,21,171,70,1,2,2,79.0,50.0,53.0,59.0,39.0,60.0,55,51,57,55,44,57,53,41,53,56,81,77,78,57,67,56,57,65,60,41,52,39,54,49,50,54,45,29,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2179,263257,21,175,69,1,2,2,71.0,28.0,46.0,55.0,56.0,55.0,56,27,43,51,25,58,38,32,37,54,68,73,56,47,48,28,63,63,51,24,51,57,39,39,37,43,57,57,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54
2180,263465,21,180,71,0,3,3,68.0,54.0,56.0,60.0,43.0,51.0,56,53,45,57,48,59,60,55,52,60,67,68,67,56,62,58,44,60,48,54,47,43,55,56,50,58,40,44,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2181,263488,20,181,72,1,2,2,76.0,52.0,47.0,65.0,34.0,58.0,49,56,44,53,35,68,39,38,45,62,72,80,74,52,72,60,61,60,61,39,45,26,54,39,50,39,25,45,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2182,263584,27,180,74,1,2,2,70.0,60.0,53.0,64.0,40.0,56.0,57,59,60,56,62,66,59,46,47,61,69,71,71,49,67,64,52,57,60,60,44,38,52,47,55,53,39,36,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2183,264156,24,175,70,1,2,2,75.0,52.0,53.0,57.0,39.0,58.0,61,53,38,55,50,55,54,34,51,61,75,75,55,53,64,56,62,68,62,48,33,48,48,49,47,45,33,44,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2184,223298,27,183,78,1,4,2,71.0,59.0,56.0,57.0,53.0,63.0,56,54,57,56,62,52,59,56,55,57,72,70,80,58,62,68,59,80,61,59,50,53,59,58,56,53,53,54,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2185,225195,26,171,57,1,3,2,79.0,48.0,50.0,58.0,25.0,42.0,57,50,37,54,44,56,44,48,40,54,78,79,76,52,88,49,46,59,34,43,42,18,56,47,46,45,29,22,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2186,227836,25,181,71,1,2,2,75.0,38.0,55.0,58.0,52.0,57.0,64,35,39,54,43,55,53,34,59,58,76,74,66,54,71,46,59,71,52,33,49,52,44,51,35,50,53,51,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2187,228009,27,174,68,1,3,3,75.0,41.0,57.0,62.0,46.0,63.0,47,36,37,64,39,61,47,39,60,63,74,75,61,56,79,53,51,70,61,39,62,47,48,60,50,65,53,43,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2188,228198,29,163,60,1,4,2,86.0,56.0,49.0,60.0,21.0,55.0,52,58,43,52,50,55,48,51,43,55,90,83,90,51,93,62,55,67,40,50,75,12,51,44,52,46,26,18,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2189,240684,24,171,68,1,2,3,74.0,45.0,51.0,61.0,32.0,41.0,58,48,45,54,43,58,43,36,48,59,76,72,81,47,87,45,41,58,36,35,31,23,51,46,48,43,44,23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2190,245475,22,174,66,1,3,2,64.0,49.0,57.0,63.0,40.0,45.0,55,49,41,59,43,64,53,43,62,62,62,65,69,49,72,54,58,54,41,44,40,23,51,56,44,55,42,45,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2191,246349,19,175,70,1,3,3,73.0,49.0,54.0,62.0,24.0,46.0,61,46,32,54,51,64,54,44,50,60,75,71,62,42,75,64,43,52,47,44,38,22,47,54,36,55,26,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2192,248300,25,188,78,1,3,2,80.0,58.0,45.0,56.0,31.0,72.0,45,60,61,46,51,56,50,31,39,55,74,84,63,59,48,59,72,72,77,51,61,29,63,48,56,50,24,28,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2193,248668,20,178,69,1,3,3,81.0,49.0,53.0,60.0,25.0,41.0,56,52,34,57,38,57,47,44,43,61,82,80,80,45,75,47,45,50,39,46,32,23,47,53,48,47,20,26,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2194,253383,22,189,90,1,4,3,86.0,53.0,49.0,61.0,32.0,72.0,52,55,49,49,48,61,48,28,47,57,86,86,74,54,76,52,66,65,84,51,54,36,55,51,51,57,32,27,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
2195,255335,17,175,63,1,4,3,82.0,50.0,51.0,65.0,23.0,34.0,54,49,30,55,37,64,50,39,42,61,86,78,82,48,79,55,64,33,35,49,24,23,51,52,51,61,23,23,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2196,255367,22,169,69,1,4,2,71.0,49.0,54.0,60.0,31.0,53.0,55,51,37,58,39,58,48,40,52,58,75,67,64,52,83,48,52,56,56,46,43,21,54,51,46,59,38,29,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2197,255439,20,173,63,1,2,3,90.0,43.0,48.0,66.0,22.0,29.0,61,46,21,40,31,66,56,32,32,62,89,90,84,39,77,38,38,31,29,44,26,18,56,61,31,62,22,26,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2198,255722,19,173,63,0,3,3,64.0,49.0,54.0,57.0,30.0,49.0,50,58,34,58,39,56,37,33,55,60,65,63,60,54,56,42,47,58,48,37,40,30,53,60,41,44,29,30,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2199,255755,19,183,75,0,3,2,75.0,51.0,56.0,58.0,24.0,52.0,57,51,37,59,49,59,57,51,50,58,77,74,66,39,69,57,39,48,64,45,32,16,47,56,49,43,21,27,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2200,255980,20,175,65,1,4,2,83.0,55.0,47.0,59.0,35.0,52.0,45,59,58,48,48,58,47,44,39,54,82,83,76,60,69,60,68,62,46,44,50,40,58,53,53,52,35,29,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2201,256028,23,178,73,1,3,2,78.0,59.0,49.0,63.0,27.0,56.0,52,56,51,52,53,63,51,43,39,61,74,82,78,50,68,68,76,32,69,59,48,19,53,50,56,55,26,26,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2202,256152,19,175,65,1,2,2,73.0,54.0,45.0,64.0,27.0,47.0,67,58,31,37,38,65,42,35,37,60,70,75,73,60,78,57,55,52,50,45,33,20,55,46,52,47,23,30,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2203,256401,20,174,73,1,3,2,69.0,49.0,55.0,61.0,51.0,63.0,42,49,51,65,45,57,48,45,62,64,71,67,73,49,71,53,64,66,64,47,56,52,53,51,46,48,50,52,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2204,256877,20,177,70,1,3,2,74.0,43.0,49.0,63.0,24.0,39.0,51,45,40,53,42,64,41,37,38,59,75,73,75,56,72,48,53,51,36,33,29,26,51,53,38,42,18,21,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2205,258445,20,182,70,1,3,2,73.0,32.0,47.0,56.0,54.0,43.0,66,35,23,43,27,54,41,39,38,56,74,73,72,49,63,26,34,45,39,26,53,54,53,47,42,48,50,65,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55
2206,258462,19,179,67,1,3,2,65.0,49.0,53.0,58.0,47.0,52.0,49,46,46,60,36,60,31,30,54,57,63,66,51,54,71,52,60,64,44,55,54,45,51,53,44,44,45,50,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2207,259111,19,187,81,1,3,2,72.0,48.0,51.0,56.0,48.0,62.0,55,56,45,58,47,55,32,34,54,55,73,72,70,60,55,49,55,75,65,30,40,31,45,40,40,48,55,52,49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2208,259627,18,187,72,1,3,2,83.0,56.0,45.0,60.0,25.0,48.0,40,59,39,49,45,59,43,34,47,60,84,83,70,45,70,56,48,65,35,54,59,24,59,46,53,56,24,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2209,260483,19,179,63,1,3,2,69.0,57.0,52.0,59.0,26.0,46.0,52,59,33,56,48,60,41,35,50,58,69,69,56,50,73,60,54,59,45,55,29,22,61,55,44,48,27,25,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2210,260927,18,177,65,1,2,2,71.0,47.0,55.0,61.0,37.0,41.0,44,44,37,60,49,60,52,49,57,59,73,70,71,55,75,56,45,49,36,41,44,29,48,57,54,50,40,41,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2211,262066,20,183,68,1,3,2,77.0,46.0,52.0,58.0,32.0,58.0,53,50,31,55,36,60,52,40,47,52,77,77,71,44,66,51,58,63,63,33,39,29,60,54,40,55,30,35,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2212,262288,22,177,63,1,3,2,74.0,50.0,53.0,58.0,24.0,50.0,53,52,44,54,46,59,46,51,51,57,75,73,60,52,70,50,50,56,49,48,43,21,52,53,49,51,19,25,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2213,262385,20,184,75,1,3,2,60.0,29.0,51.0,56.0,53.0,55.0,58,28,39,57,25,55,42,30,45,58,64,56,59,57,62,24,62,51,56,31,56,55,42,43,40,49,48,58,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55
2214,262644,21,181,71,1,3,3,75.0,41.0,51.0,61.0,34.0,54.0,56,39,42,57,42,62,43,33,44,55,73,77,76,58,76,48,84,60,51,38,46,33,43,49,37,54,35,33,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2215,262752,19,180,70,1,3,2,76.0,49.0,52.0,56.0,28.0,52.0,59,52,37,54,48,56,45,39,52,53,77,76,75,46,60,52,55,70,52,35,29,22,52,45,58,47,30,28,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
