,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cb
3532,243281,21,183,70,1,2,2,51.0,33.0,36.0,37.0,58.0,60.0,29,28,56,42,34,32,30,32,33,37,52,50,37,57,54,50,73,34,73,27,57,57,29,35,46,42,59,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3533,243292,21,183,70,1,2,2,72.0,36.0,48.0,53.0,53.0,64.0,53,33,51,52,32,48,34,29,48,54,73,71,66,54,63,46,70,64,63,33,63,53,42,46,33,54,54,54,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
3534,243540,22,186,78,1,3,2,43.0,33.0,41.0,51.0,57.0,67.0,33,32,54,51,25,49,27,28,39,54,55,34,55,49,62,51,72,57,74,19,60,57,29,39,39,41,56,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3535,246052,20,183,85,1,3,2,55.0,26.0,43.0,47.0,57.0,65.0,35,19,54,52,24,45,29,29,48,48,57,54,46,53,58,42,72,55,74,25,52,56,29,40,32,50,58,58,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60
3536,246259,20,177,78,1,3,2,54.0,31.0,31.0,37.0,61.0,58.0,34,28,69,33,34,31,27,28,30,35,55,54,48,48,75,45,70,61,54,20,62,55,25,29,39,40,54,66,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3537,246345,21,189,81,1,3,2,52.0,28.0,29.0,33.0,60.0,64.0,35,23,63,29,30,27,32,31,25,34,56,49,39,53,38,35,61,49,74,31,60,54,23,27,31,45,59,64,61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3538,246452,21,184,79,1,2,2,61.0,34.0,46.0,49.0,56.0,62.0,52,28,53,50,29,50,39,34,48,45,61,61,58,59,48,43,63,57,68,37,55,50,41,35,42,45,52,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
3539,247421,20,187,79,1,3,2,63.0,35.0,48.0,51.0,55.0,68.0,45,31,59,57,33,45,46,32,52,57,66,61,65,53,45,40,66,51,81,39,57,54,48,37,30,39,52,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3540,247528,21,188,82,0,3,2,63.0,27.0,46.0,54.0,57.0,66.0,47,21,56,54,25,52,29,25,48,56,61,64,59,50,58,40,69,61,71,24,57,56,32,40,38,52,57,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3541,248472,20,180,70,1,4,2,59.0,39.0,45.0,51.0,56.0,60.0,55,32,51,50,41,49,38,36,34,51,61,58,58,55,65,46,61,58,60,43,62,54,49,40,38,43,55,59,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
3542,248836,22,189,78,1,2,2,67.0,23.0,37.0,41.0,57.0,66.0,20,18,55,50,37,27,27,23,42,56,63,70,40,53,57,30,78,62,73,18,48,57,29,35,39,43,57,59,55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3543,250878,22,186,78,1,3,2,76.0,34.0,44.0,52.0,57.0,67.0,41,32,51,50,28,51,36,31,41,48,75,77,60,57,65,39,70,64,72,30,57,56,47,42,38,52,58,58,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3544,251881,19,178,71,1,2,2,68.0,21.0,38.0,40.0,57.0,58.0,56,15,62,46,26,31,21,15,33,43,71,66,63,48,41,32,57,57,56,14,63,57,32,19,33,41,56,57,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
3545,251924,20,188,75,0,2,2,53.0,26.0,32.0,37.0,59.0,68.0,27,20,57,37,29,31,24,23,35,35,55,51,52,50,57,43,77,67,74,19,54,58,24,30,36,43,55,62,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3546,252252,19,186,77,1,2,2,57.0,26.0,38.0,47.0,56.0,64.0,23,21,56,52,27,42,27,22,43,53,54,59,50,45,62,38,59,50,72,26,65,49,33,33,22,39,57,60,58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3547,252305,20,182,78,1,3,2,61.0,20.0,39.0,50.0,58.0,63.0,24,21,60,54,23,49,31,25,49,51,59,62,51,48,49,21,64,64,65,16,58,53,18,28,20,52,56,61,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3548,253585,25,183,76,0,3,2,56.0,31.0,43.0,37.0,57.0,68.0,35,30,58,58,28,32,36,24,45,40,49,61,34,55,59,35,45,61,77,25,59,60,40,32,38,39,57,58,51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3549,254870,21,189,83,1,3,2,59.0,33.0,43.0,54.0,57.0,63.0,33,29,60,51,28,52,44,32,48,55,62,57,62,54,48,43,67,53,69,36,58,54,23,37,34,49,57,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3550,256449,18,187,75,1,3,2,51.0,37.0,52.0,48.0,59.0,62.0,47,34,51,54,33,45,42,39,53,50,49,52,47,54,52,41,68,61,64,39,56,58,40,59,46,63,60,60,59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3551,256473,20,186,75,1,3,2,62.0,26.0,35.0,37.0,58.0,65.0,28,19,52,44,29,28,23,31,32,39,59,64,49,52,57,35,67,58,71,26,57,59,28,30,39,40,53,63,58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3552,256750,22,183,77,1,3,2,63.0,25.0,41.0,44.0,57.0,67.0,42,21,54,47,13,34,20,26,45,49,61,64,63,50,57,43,64,57,74,18,62,58,22,33,31,46,57,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3553,256813,19,183,72,1,2,2,64.0,27.0,35.0,41.0,59.0,66.0,27,25,58,48,26,40,24,31,32,31,63,65,61,49,67,33,66,61,70,23,60,59,25,27,42,45,58,62,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3554,257837,18,180,80,0,3,2,73.0,32.0,49.0,56.0,53.0,70.0,51,32,55,52,26,56,40,28,53,55,74,72,60,50,57,33,62,61,79,31,59,53,48,44,31,54,51,54,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59
3555,258220,20,179,75,1,3,2,60.0,30.0,43.0,42.0,59.0,54.0,54,23,54,50,34,39,27,34,40,41,61,59,47,48,66,47,54,52,56,25,49,60,26,29,47,42,51,67,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
3556,258605,20,192,83,1,5,2,66.0,36.0,49.0,52.0,57.0,67.0,42,34,58,55,29,48,33,31,54,55,67,65,64,51,48,46,70,60,74,30,56,55,36,49,51,49,60,56,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3557,258617,18,197,83,1,3,2,55.0,27.0,41.0,38.0,56.0,72.0,34,22,53,55,20,34,30,27,41,39,51,59,47,48,33,43,76,66,81,19,56,59,27,28,38,46,51,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3558,258913,19,195,80,1,3,2,53.0,30.0,38.0,39.0,58.0,61.0,32,26,63,48,33,38,27,25,40,41,54,52,34,52,34,44,64,52,69,22,53,54,27,30,33,44,54,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3559,258931,19,180,70,0,3,2,72.0,44.0,53.0,54.0,57.0,64.0,49,41,50,60,46,52,44,42,51,50,70,74,67,52,71,48,83,58,70,46,51,58,39,49,48,45,55,60,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3560,259163,20,186,78,1,3,2,69.0,41.0,42.0,45.0,59.0,56.0,33,40,56,50,26,39,30,27,59,47,71,68,54,50,61,62,63,42,65,26,47,56,26,33,60,56,57,62,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3561,259167,20,188,72,0,3,2,57.0,29.0,40.0,35.0,60.0,64.0,29,26,50,54,24,28,31,28,45,36,61,54,42,43,55,41,65,67,67,23,50,58,28,27,34,43,58,67,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3562,259187,20,187,77,1,3,2,65.0,29.0,35.0,39.0,60.0,62.0,35,23,53,40,31,28,29,31,33,42,62,68,63,48,55,42,73,60,64,23,55,59,28,31,47,49,58,65,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3563,259215,20,191,79,1,3,2,71.0,25.0,39.0,39.0,59.0,62.0,43,23,64,48,26,35,26,25,38,41,65,75,48,45,47,32,70,60,70,20,40,56,21,29,31,38,58,62,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3564,259292,21,190,80,1,2,2,57.0,22.0,39.0,47.0,59.0,66.0,26,15,41,50,25,47,24,20,50,50,51,61,39,50,41,39,75,66,70,18,54,60,25,32,31,38,60,62,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3565,259354,24,178,68,1,3,2,62.0,25.0,41.0,42.0,56.0,68.0,31,20,57,53,22,36,30,30,48,46,51,71,48,49,52,38,82,67,72,23,55,56,28,29,31,44,51,60,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3566,259398,21,182,73,0,3,2,59.0,28.0,33.0,39.0,62.0,59.0,34,20,62,36,28,30,33,31,28,41,64,55,45,50,76,48,73,62,60,22,50,58,26,30,46,41,59,65,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3567,260190,22,190,87,1,2,2,61.0,32.0,46.0,51.0,55.0,71.0,36,25,49,60,26,50,33,30,46,50,62,60,54,53,54,49,66,61,81,33,58,54,32,38,37,52,55,57,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3568,260418,22,180,76,1,2,2,53.0,28.0,38.0,43.0,61.0,58.0,34,21,59,50,34,48,35,31,33,33,52,54,33,47,64,43,70,62,59,23,48,58,31,28,40,44,54,70,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3569,260531,21,185,73,1,3,2,65.0,24.0,43.0,48.0,58.0,65.0,33,19,50,58,26,45,30,19,52,48,65,65,44,55,62,35,76,73,66,18,51,57,26,30,37,54,58,62,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3570,260621,25,176,75,1,3,2,63.0,27.0,41.0,45.0,60.0,59.0,42,21,51,50,30,42,22,24,51,45,64,63,41,54,70,36,72,59,63,26,44,57,28,28,39,43,60,64,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3571,260924,18,188,80,1,3,2,53.0,44.0,52.0,56.0,57.0,61.0,42,40,54,61,43,58,41,49,61,57,52,54,53,46,57,61,55,51,66,35,61,54,45,43,48,46,54,62,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3572,261197,23,188,82,1,4,2,58.0,24.0,38.0,41.0,57.0,67.0,28,20,62,44,28,34,26,20,56,51,56,59,35,50,45,33,77,56,80,22,48,50,24,32,35,44,60,59,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3573,261247,22,179,76,1,3,2,60.0,29.0,38.0,41.0,59.0,62.0,28,28,58,55,28,31,23,25,30,49,56,64,45,55,65,39,74,62,65,20,52,60,20,29,35,39,60,58,54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3574,261280,19,186,78,1,3,2,55.0,23.0,40.0,44.0,60.0,58.0,30,18,58,58,25,35,29,24,45,49,53,56,63,39,56,35,60,34,70,22,56,54,18,22,34,50,62,62,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3575,261480,18,168,63,1,2,2,59.0,24.0,42.0,42.0,57.0,59.0,40,23,59,55,30,26,23,24,40,55,61,58,55,60,70,30,61,61,57,20,60,58,21,30,31,43,54,60,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3576,261705,21,185,77,1,3,2,69.0,29.0,41.0,46.0,57.0,63.0,33,25,45,52,23,40,33,20,50,41,71,67,56,69,58,47,71,62,72,25,42,66,22,32,22,65,50,60,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3577,262466,32,182,78,1,3,2,51.0,31.0,39.0,35.0,57.0,67.0,31,26,65,49,29,29,28,33,42,35,50,51,48,48,50,37,60,49,78,36,65,48,32,31,33,41,53,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58
3578,262665,19,186,79,1,3,2,55.0,24.0,42.0,36.0,58.0,66.0,26,20,56,54,26,26,30,32,50,34,56,55,65,49,56,34,82,62,70,19,55,55,22,35,34,40,57,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3579,262731,19,190,86,1,3,2,61.0,26.0,37.0,41.0,58.0,65.0,33,25,54,43,31,34,34,28,37,42,66,57,55,55,52,27,74,51,76,22,55,57,31,35,41,42,58,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3580,262781,21,191,79,1,3,2,61.0,28.0,37.0,45.0,57.0,67.0,22,19,56,50,20,41,24,18,46,49,58,63,48,50,44,52,69,62,74,23,54,51,23,31,50,49,56,60,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3581,262845,19,188,77,0,2,2,64.0,24.0,40.0,43.0,57.0,68.0,28,20,59,50,29,40,32,25,52,41,62,66,49,54,58,36,68,64,73,16,60,58,30,30,34,43,55,59,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3582,262885,19,191,79,1,3,2,61.0,29.0,41.0,47.0,58.0,64.0,23,26,57,58,29,48,25,32,42,45,63,60,52,43,52,40,68,62,69,22,52,57,28,35,36,42,56,60,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3583,263207,24,182,70,1,3,2,63.0,31.0,48.0,44.0,60.0,58.0,59,27,53,52,28,42,32,32,55,41,60,65,45,48,64,44,74,65,60,28,42,55,26,33,40,53,57,67,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3584,263352,18,178,62,0,2,2,55.0,32.0,36.0,43.0,62.0,49.0,34,30,61,39,32,36,33,32,36,43,55,55,53,53,72,46,68,52,44,22,54,58,30,33,38,45,55,69,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3585,263458,20,180,70,1,3,2,73.0,38.0,43.0,44.0,58.0,58.0,27,35,50,55,27,33,31,26,48,52,75,71,54,48,67,49,69,57,57,42,60,59,28,42,35,40,55,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3586,263548,21,189,79,1,3,2,60.0,23.0,35.0,42.0,57.0,69.0,25,18,64,44,25,39,28,24,41,41,62,58,43,55,50,33,66,62,75,20,61,54,28,27,32,50,57,58,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3587,263799,22,190,80,1,3,2,57.0,28.0,41.0,39.0,57.0,66.0,32,20,62,52,26,31,27,29,43,46,58,56,44,46,47,43,60,61,74,28,54,49,24,34,36,43,55,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3588,263971,22,190,82,1,3,2,63.0,23.0,31.0,39.0,59.0,66.0,22,21,58,39,25,33,20,21,31,42,61,65,45,45,48,33,58,56,73,15,65,57,21,33,36,48,60,61,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3589,264000,21,187,80,1,3,2,59.0,30.0,38.0,37.0,59.0,60.0,29,28,61,48,32,28,28,28,42,38,60,58,47,58,52,40,67,59,65,24,47,57,28,31,40,49,52,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3590,264118,23,192,85,0,3,2,64.0,24.0,37.0,45.0,58.0,64.0,28,16,55,46,28,35,32,28,40,57,62,65,45,52,48,38,65,58,71,22,52,56,29,31,32,52,58,62,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3591,264209,17,183,70,1,3,2,60.0,44.0,52.0,59.0,57.0,60.0,50,42,59,58,41,58,50,43,56,61,64,57,57,58,64,56,56,60,58,38,67,53,38,43,55,49,54,60,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3592,264338,20,185,76,1,3,2,62.0,29.0,42.0,46.0,59.0,63.0,31,21,56,52,35,43,36,31,50,48,61,62,48,52,57,47,70,64,65,22,57,54,27,36,48,43,58,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3593,264437,19,180,75,1,2,2,58.0,31.0,33.0,36.0,62.0,56.0,34,26,58,38,26,30,30,34,27,32,61,56,45,52,65,42,66,57,55,29,53,59,25,29,44,42,59,69,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3594,264560,17,185,82,0,3,2,62.0,33.0,54.0,51.0,55.0,65.0,58,33,65,60,28,48,41,23,55,55,61,62,55,48,55,25,70,58,65,35,70,51,43,50,50,41,55,55,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3595,264628,17,182,72,1,3,2,65.0,29.0,48.0,47.0,59.0,61.0,51,23,60,58,31,45,25,35,55,48,65,65,55,51,50,38,62,66,65,25,45,60,43,33,51,45,61,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3596,206077,28,191,85,1,3,2,47.0,34.0,46.0,48.0,54.0,73.0,49,28,56,53,30,50,33,29,47,52,46,47,32,56,40,50,61,75,73,33,71,52,36,39,32,47,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57
3597,222277,31,187,76,1,3,2,77.0,39.0,50.0,60.0,55.0,65.0,51,31,59,52,32,65,49,36,51,50,75,78,68,58,64,56,59,65,69,38,56,54,52,47,37,50,55,54,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3598,224554,26,184,75,1,3,2,71.0,38.0,47.0,57.0,56.0,68.0,34,30,50,50,30,60,35,30,50,50,70,72,63,55,65,50,65,69,72,40,59,63,60,60,40,55,60,50,49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
3599,225740,25,182,75,1,3,2,76.0,27.0,47.0,58.0,56.0,63.0,44,23,48,50,24,59,32,33,43,48,69,81,83,57,63,27,63,64,65,29,58,60,49,54,38,50,58,56,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
3600,227970,28,185,70,1,2,2,65.0,52.0,52.0,56.0,57.0,69.0,41,50,60,57,42,53,48,46,58,57,67,63,63,53,71,55,54,80,67,57,64,56,50,52,44,58,55,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3601,232216,27,183,76,1,3,2,64.0,33.0,50.0,57.0,58.0,63.0,54,30,55,53,22,54,29,44,44,55,58,68,71,60,67,35,77,62,64,32,58,57,53,52,39,50,56,63,58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
3602,232402,24,187,74,1,2,2,38.0,25.0,37.0,40.0,56.0,66.0,37,22,63,49,26,30,21,21,30,44,32,43,51,59,52,35,75,69,65,19,63,56,30,31,35,56,51,58,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
3603,234940,24,183,70,1,2,2,66.0,22.0,39.0,46.0,56.0,65.0,45,16,53,44,24,42,23,25,33,46,65,67,47,52,64,33,74,65,67,22,60,54,21,38,39,50,55,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
3604,235058,24,183,70,0,3,2,73.0,38.0,51.0,55.0,51.0,62.0,57,34,50,52,39,55,45,36,51,49,72,73,66,55,76,45,61,55,69,37,51,51,52,47,44,55,52,51,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3605,237969,22,191,79,0,4,2,61.0,28.0,43.0,43.0,55.0,67.0,31,18,56,48,25,38,48,48,47,47,49,71,55,54,31,51,72,57,75,30,57,55,21,43,18,49,56,55,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
3606,240867,20,185,70,0,3,2,71.0,35.0,39.0,46.0,56.0,63.0,31,31,54,47,34,42,34,27,41,45,74,68,53,52,58,43,73,52,72,35,54,57,39,34,28,53,55,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
